id,address,capacity,latitude,longitude,parking_type
opendata_ruhver_parkseiten_line.11185,Welfenstr.,3.0,48.12230004797948,11.589236556772077,Parkplatz
opendata_ruhver_parkseiten_line.11186,Promenadepl.,7.0,48.140073530512744,11.57243592332137,Parkplatz
opendata_ruhver_parkseiten_line.11187,Dienerstr.,6.0,48.138630862174665,11.577256238102745,Parkplatz
opendata_ruhver_parkseiten_line.11188,Orleansstr.,6.0,48.131492832895425,11.608547930309374,Parkplatz
opendata_ruhver_parkseiten_line.11189,Schwanthalerstr.,3.0,48.137347150735856,11.559201084607004,Parkplatz
opendata_ruhver_parkseiten_line.11190,Nordendstr.,7.0,48.15685548321683,11.574997594131348,Parkplatz
opendata_ruhver_parkseiten_line.11191,Feilitzschstr.,4.0,48.16139580290815,11.58835303584004,Parkplatz
opendata_ruhver_parkseiten_line.11192,Klenzestr.,9.0,48.12597784494619,11.570247391679802,Parkplatz
opendata_ruhver_parkseiten_line.11193,Dachauer Str.,4.0,48.170137768119886,11.532594578547847,Parkplatz
opendata_ruhver_parkseiten_line.11194,Voitstr.,3.0,48.1700753277447,11.53303271887725,Parkplatz
opendata_ruhver_parkseiten_line.11195,Voitstr.,15.0,48.17047292176439,11.533489390248507,Parkplatz
opendata_ruhver_parkseiten_line.11196,Hackenstr.,0.0,48.136184135995315,11.569997555893984,Parkplatz
opendata_ruhver_parkseiten_line.11197,Hackenstr.,2.0,48.136214152476484,11.569894684019134,Parkplatz
opendata_ruhver_parkseiten_line.11198,Hackenstr.,3.0,48.13625475015665,11.569762500444051,Parkplatz
opendata_ruhver_parkseiten_line.11199,Mozartstr.,22.0,48.13003245819507,11.55470944252768,Parkplatz
opendata_ruhver_parkseiten_line.11200,Georgenstr.,18.0,48.15739687019565,11.561420348984557,Parkplatz
opendata_ruhver_parkseiten_line.11201,Georgenstr.,17.0,48.157300774276706,11.561430816621499,Parkplatz
opendata_ruhver_parkseiten_line.11202,Georgenstr.,5.0,48.1575456139874,11.560321221934288,Parkplatz
opendata_ruhver_parkseiten_line.11203,Georgenstr.,3.0,48.157601818649944,11.56040807294848,Parkplatz
opendata_ruhver_parkseiten_line.11204,Sapporobogen,14.0,48.16895360171715,11.536676721720443,Parkplatz
opendata_ruhver_parkseiten_line.11205,Alramstr.,21.0,48.12085775343247,11.547342345832176,Parkplatz
opendata_ruhver_parkseiten_line.11206,Alramstr.,1.0,48.12088876903148,11.546598834268487,Parkplatz
opendata_ruhver_parkseiten_line.11207,Leipartstr.,1.0,48.10852719420391,11.537114536475542,Parkplatz
opendata_ruhver_parkseiten_line.11208,Landsberger Str.,2.0,48.14665828231965,11.460926968022594,Parkplatz
opendata_ruhver_parkseiten_line.11209,Baaderstr.,7.0,48.127845572673394,11.574004758568503,Parkplatz
opendata_ruhver_parkseiten_line.11210,Baaderstr.,6.0,48.128074822789486,11.57468859769847,Parkplatz
opendata_ruhver_parkseiten_line.11211,Arndtstr.,11.0,48.125366653134876,11.56768088677288,Parkplatz
opendata_ruhver_parkseiten_line.11212,Hinterbärenbadstr.,1.0,48.12051793169618,11.52872104948494,Parkplatz
opendata_ruhver_parkseiten_line.11213,Auenstr.,4.0,48.126666517783164,11.572724237726195,Parkplatz
opendata_ruhver_parkseiten_line.11214,Auenstr.,4.0,48.126732313218376,11.57262280507914,Parkplatz
opendata_ruhver_parkseiten_line.11215,Königinstr.,14.0,48.15289842511142,11.586964497340844,Parkplatz
opendata_ruhver_parkseiten_line.11216,Königinstr.,12.0,48.152344711604144,11.585882358298615,Parkplatz
opendata_ruhver_parkseiten_line.11217,Königinstr.,5.0,48.14670363191368,11.584568012597064,Parkplatz
opendata_ruhver_parkseiten_line.11218,Gollierstr.,4.0,48.13568678250827,11.547295336464098,Parkplatz
opendata_ruhver_parkseiten_line.11219,Theresienhöhe,3.0,48.134746208215525,11.547104880763325,Parkplatz
opendata_ruhver_parkseiten_line.11220,Theresienhöhe,4.0,48.13539551571968,11.547472771735418,Parkplatz
opendata_ruhver_parkseiten_line.11221,Alter Messepl.,4.0,48.134605967280756,11.546696797704522,Parkplatz
opendata_ruhver_parkseiten_line.11222,Alter Messepl.,3.0,48.134646205906684,11.545911271119945,Parkplatz
opendata_ruhver_parkseiten_line.11223,Heimeranstr.,6.0,48.13381767847738,11.543806898271047,Parkplatz
opendata_ruhver_parkseiten_line.11224,Heimeranstr.,5.0,48.134362795009324,11.54490766877617,Parkplatz
opendata_ruhver_parkseiten_line.11225,Heimeranstr.,7.0,48.133976015906214,11.544233774798716,Parkplatz
opendata_ruhver_parkseiten_line.11226,Heimeranstr.,4.0,48.1341799696886,11.544604816183451,Parkplatz
opendata_ruhver_parkseiten_line.11227,Heimeranstr.,5.0,48.1339387110475,11.54441729063132,Parkplatz
opendata_ruhver_parkseiten_line.11228,Heimeranstr.,3.0,48.134311285861074,11.545047182824204,Parkplatz
opendata_ruhver_parkseiten_line.11229,Gollierstr.,5.0,48.13563559852185,11.540817013018629,Parkplatz
opendata_ruhver_parkseiten_line.11230,Ackermannstr.,56.0,48.16640418133917,11.55327589162356,Parkplatz
opendata_ruhver_parkseiten_line.11231,Gabelsbergerstr.,1.0,48.149725183346284,11.560276471395591,Parkplatz
opendata_ruhver_parkseiten_line.11232,Gabelsbergerstr.,1.0,48.14962242000805,11.56064304544688,Parkplatz
opendata_ruhver_parkseiten_line.11233,Gabelsbergerstr.,3.0,48.14956276743873,11.560855402212573,Parkplatz
opendata_ruhver_parkseiten_line.11234,Gabelsbergerstr.,5.0,48.149435794419375,11.56130830247725,Parkplatz
opendata_ruhver_parkseiten_line.11235,Gabelsbergerstr.,1.0,48.14935114999372,11.561610666138826,Parkplatz
opendata_ruhver_parkseiten_line.11236,Trappentreutunnel,1.0,48.13420763895715,11.533964378267772,Parkplatz
opendata_ruhver_parkseiten_line.11237,Trappentreutunnel,1.0,48.13423032171343,11.533970114372313,Parkplatz
opendata_ruhver_parkseiten_line.11238,Trappentreutunnel,1.0,48.1342529733057,11.533975652023141,Parkplatz
opendata_ruhver_parkseiten_line.11239,Trappentreutunnel,1.0,48.13427592203091,11.533981262109055,Parkplatz
opendata_ruhver_parkseiten_line.11240,Trappentreutunnel,2.0,48.134311051697324,11.53398984981692,Parkplatz
opendata_ruhver_parkseiten_line.11241,Wendl-Dietrich-Str.,1.0,48.151179721836996,11.520617935514853,Parkplatz
opendata_ruhver_parkseiten_line.11242,Wendl-Dietrich-Str.,1.0,48.15117526629805,11.520576469063924,Parkplatz
opendata_ruhver_parkseiten_line.11243,Luisenstr.,1.0,48.152380615475415,11.567988593053002,Parkplatz
opendata_ruhver_parkseiten_line.11244,Luisenstr.,1.0,48.15233108395801,11.567956541915118,Parkplatz
opendata_ruhver_parkseiten_line.11245,Luisenstr.,1.0,48.152281569296974,11.567924501095344,Parkplatz
opendata_ruhver_parkseiten_line.11246,Trogerstr.,30.0,48.13927524197207,11.60145883555129,Parkplatz
opendata_ruhver_parkseiten_line.11247,Karl-Weinmair-Str.,1.0,48.17967661658894,11.588450678837432,Parkplatz
opendata_ruhver_parkseiten_line.11248,Karl-Weinmair-Str.,1.0,48.17968886247638,11.58839290636549,Parkplatz
opendata_ruhver_parkseiten_line.11249,Pacellistr.,2.0,48.14074202364456,11.569454792603413,Parkplatz
opendata_ruhver_parkseiten_line.11250,Tal,4.0,48.13651148536905,11.577469559012359,Parkplatz
opendata_ruhver_parkseiten_line.11251,Körnerstr.,5.0,48.12569043922596,11.569447171079812,Parkplatz
opendata_ruhver_parkseiten_line.11252,Voßstr.,20.0,48.11701366739167,11.57448411381731,Parkplatz
opendata_ruhver_parkseiten_line.11253,Altheimer Eck,6.0,48.13731882197457,11.569918545372335,Parkplatz
opendata_ruhver_parkseiten_line.11254,Lohstr.,0.0,48.115798571217454,11.575818298766098,Parkplatz
opendata_ruhver_parkseiten_line.11255,Lohstr.,0.0,48.115798571217454,11.575818298766098,Parkplatz
opendata_ruhver_parkseiten_line.11256,Lohstr.,,48.114883811431476,11.575015290045643,Parkplatz
opendata_ruhver_parkseiten_line.11257,Lohstr.,0.0,48.114883811431476,11.575015290045643,Parkplatz
opendata_ruhver_parkseiten_line.11258,Am Glockenbach,8.0,48.12635668388093,11.566798668929884,Parkplatz
opendata_ruhver_parkseiten_line.11259,Am Glockenbach,8.0,48.12635668388093,11.566798668929884,Parkplatz
opendata_ruhver_parkseiten_line.11260,Am Glockenbach,7.0,48.126366159039804,11.567006100350017,Parkplatz
opendata_ruhver_parkseiten_line.11261,Lämmerstr.,9.0,48.14254495124173,11.559218024806725,Parkplatz
opendata_ruhver_parkseiten_line.11262,Guardinistr.,1.0,48.11857790200968,11.486315566675312,Parkplatz
opendata_ruhver_parkseiten_line.11263,Voßstr.,3.0,48.116367675715296,11.574104023424853,Parkplatz
opendata_ruhver_parkseiten_line.11264,Neuherbergstr.,1.0,48.20942756477586,11.567633816980646,Parkplatz
opendata_ruhver_parkseiten_line.11265,Marlene-Dietrich-Str.,18.0,48.14433890618554,11.541709840461042,Parkplatz
opendata_ruhver_parkseiten_line.11266,Marlene-Dietrich-Str.,1.0,48.14428714370639,11.541186292902855,Parkplatz
opendata_ruhver_parkseiten_line.11267,Marlene-Dietrich-Str.,26.0,48.1441744212136,11.542697512872866,Parkplatz
opendata_ruhver_parkseiten_line.11268,Marlene-Dietrich-Str.,20.0,48.14420031961566,11.543558322243856,Parkplatz
opendata_ruhver_parkseiten_line.11269,Leipartstr.,1.0,48.108502361389206,11.537115300503016,Parkplatz
opendata_ruhver_parkseiten_line.11270,Leopoldstr.,1.0,48.152796471297656,11.582474747172517,Parkplatz
opendata_ruhver_parkseiten_line.11271,Leopoldstr.,4.0,48.15297969528834,11.58256076332471,Parkplatz
opendata_ruhver_parkseiten_line.11272,Leopoldstr.,7.0,48.15337660359078,11.582747992051836,Parkplatz
opendata_ruhver_parkseiten_line.11273,Leopoldstr.,6.0,48.153787245696925,11.582941518302789,Parkplatz
opendata_ruhver_parkseiten_line.11274,Schackstr.,5.0,48.152084390317974,11.5825748554108,Parkplatz
opendata_ruhver_parkseiten_line.11275,Lebscheestr.,12.0,48.107313125340646,11.565718664908204,Parkplatz
opendata_ruhver_parkseiten_line.11276,Schießstättstr.,1.0,48.13707686734856,11.545673776403374,Parkplatz
opendata_ruhver_parkseiten_line.11277,Schießstättstr.,1.0,48.137050852158374,11.545673102490793,Parkplatz
opendata_ruhver_parkseiten_line.11278,Schießstättstr.,1.0,48.137026600765495,11.545672155564993,Parkplatz
opendata_ruhver_parkseiten_line.11279,Schießstättstr.,1.0,48.13700411435201,11.545671430375993,Parkplatz
opendata_ruhver_parkseiten_line.11280,Schießstättstr.,1.0,48.13698146159939,11.545670699648248,Parkplatz
opendata_ruhver_parkseiten_line.11281,Schießstättstr.,1.0,48.13695821855595,11.545669949803639,Parkplatz
opendata_ruhver_parkseiten_line.11282,Schießstättstr.,1.0,48.13693345008924,11.54566915138744,Parkplatz
opendata_ruhver_parkseiten_line.11283,Heimeranstr.,12.0,48.13373477051557,11.540954886583442,Parkplatz
opendata_ruhver_parkseiten_line.11284,Heimeranstr.,1.0,48.1337798237369,11.540213114252914,Parkplatz
opendata_ruhver_parkseiten_line.11285,Heimeranstr.,1.0,48.133774598245466,11.540293383105656,Parkplatz
opendata_ruhver_parkseiten_line.11286,Heimeranstr.,1.0,48.1337692728035,11.540373306930485,Parkplatz
opendata_ruhver_parkseiten_line.11287,Heimeranstr.,1.0,48.133763978252574,11.540454292825807,Parkplatz
opendata_ruhver_parkseiten_line.11288,Trappentreutunnel,1.0,48.134162583242016,11.533951221593943,Parkplatz
opendata_ruhver_parkseiten_line.11289,Trappentreutunnel,1.0,48.13418502480261,11.533958020495614,Parkplatz
opendata_ruhver_parkseiten_line.11290,Mittererstr.,3.0,48.13802507453216,11.557407270105823,Parkplatz
opendata_ruhver_parkseiten_line.11291,Gollierstr.,3.0,48.135711278641836,11.542188043205847,Parkplatz
opendata_ruhver_parkseiten_line.11292,Gollierstr.,3.0,48.13568618937864,11.541752883882328,Parkplatz
opendata_ruhver_parkseiten_line.11293,Gollierstr.,5.0,48.13565654258132,11.541210029675145,Parkplatz
opendata_ruhver_parkseiten_line.11294,Gollierstr.,2.0,48.13578062936158,11.542141146057993,Parkplatz
opendata_ruhver_parkseiten_line.11295,Gollierstr.,6.0,48.13575870799628,11.541756499535508,Parkplatz
opendata_ruhver_parkseiten_line.11296,Gollierstr.,5.0,48.13573183298602,11.54127915877839,Parkplatz
opendata_ruhver_parkseiten_line.11297,Kazmairstr.,5.0,48.13468771726945,11.542242944250814,Parkplatz
opendata_ruhver_parkseiten_line.11298,Königinstr.,2.0,48.14588955633348,11.584202025553182,Parkplatz
opendata_ruhver_parkseiten_line.11299,Königinstr.,5.0,48.14610575514721,11.58429884792076,Parkplatz
opendata_ruhver_parkseiten_line.11300,Königinstr.,5.0,48.146381997912954,11.584424172952614,Parkplatz
opendata_ruhver_parkseiten_line.11301,Königinstr.,5.0,48.146991219093486,11.584686562097795,Parkplatz
opendata_ruhver_parkseiten_line.11302,Zeppelinstr.,8.0,48.12827063144039,11.583884221503283,Parkplatz
opendata_ruhver_parkseiten_line.11303,Eduard-Schmid-Str.,6.0,48.127956199621515,11.58141431460751,Parkplatz
opendata_ruhver_parkseiten_line.11304,Eduard-Schmid-Str.,4.0,48.127929724284556,11.58204875671553,Parkplatz
opendata_ruhver_parkseiten_line.11305,Eduard-Schmid-Str.,15.0,48.127976333665714,11.58305425959821,Parkplatz
opendata_ruhver_parkseiten_line.11306,Kreuzplätzchen,2.0,48.128496484843005,11.584460980833523,Parkplatz
opendata_ruhver_parkseiten_line.11307,Lehrer-Wirth-Str.,2.0,48.12997222645818,11.694050054274046,Parkplatz
opendata_ruhver_parkseiten_line.11308,Lehrer-Wirth-Str.,2.0,48.13069535617997,11.694039438412037,Parkplatz
opendata_ruhver_parkseiten_line.11309,Lehrer-Wirth-Str.,2.0,48.130554258631456,11.694041504855088,Parkplatz
opendata_ruhver_parkseiten_line.11310,Lehrer-Wirth-Str.,2.0,48.1301204064172,11.694047852459823,Parkplatz
opendata_ruhver_parkseiten_line.11311,Karl-Weinmair-Str.,1.0,48.179709921296144,11.588294661034887,Parkplatz
opendata_ruhver_parkseiten_line.11312,Karl-Weinmair-Str.,1.0,48.17972472238302,11.588225971517755,Parkplatz
opendata_ruhver_parkseiten_line.11313,Prinzregentenstr.,5.0,48.14378590344694,11.585627208403682,Parkplatz
opendata_ruhver_parkseiten_line.11314,Odeonspl.,10.0,48.14258297031624,11.577661665007913,Parkplatz
opendata_ruhver_parkseiten_line.11315,Steubenpl.,3.0,48.15058316795609,11.519500937231216,Parkplatz
opendata_ruhver_parkseiten_line.11316,Goethestr.,7.0,48.13247668203115,11.558566019811161,Parkplatz
opendata_ruhver_parkseiten_line.11317,Museumsinsel,1.0,48.13048390813721,11.583147756467106,Parkplatz
opendata_ruhver_parkseiten_line.11318,Theresienstr.,3.0,48.1492029672455,11.571242536072472,Parkplatz
opendata_ruhver_parkseiten_line.11319,Josef-Frankl-Str.,1.0,48.21395972805287,11.538946388678497,Parkplatz
opendata_ruhver_parkseiten_line.11320,Josef-Frankl-Str.,3.0,48.21387451766978,11.539623916554612,Parkplatz
opendata_ruhver_parkseiten_line.11321,Ismaninger Str.,3.0,48.137962275888015,11.598644787517296,Parkplatz
opendata_ruhver_parkseiten_line.11322,Innere Wiener Str.,4.0,48.13415790481244,11.59593707009632,Parkplatz
opendata_ruhver_parkseiten_line.11323,Preysingstr.,3.0,48.132210243541806,11.590642697669484,Parkplatz
opendata_ruhver_parkseiten_line.11324,Rosenheimer Str.,8.0,48.12834878354507,11.594464760739102,Parkplatz
opendata_ruhver_parkseiten_line.11325,Rosenheimer Str.,5.0,48.12955752642707,11.592674297629923,Parkplatz
opendata_ruhver_parkseiten_line.11326,Mauerkircherstr.,12.0,48.14942981138665,11.600190142799104,Parkplatz
opendata_ruhver_parkseiten_line.11327,Hinterbärenbadstr.,1.0,48.12054302485105,11.528567515116809,Parkplatz
opendata_ruhver_parkseiten_line.11328,Hinterbärenbadstr.,1.0,48.120551799865304,11.528498525858156,Parkplatz
opendata_ruhver_parkseiten_line.11329,Hinterbärenbadstr.,1.0,48.120560764754806,11.528413981475888,Parkplatz
opendata_ruhver_parkseiten_line.11330,Implerstr.,1.0,48.1205332580754,11.548273806529682,Parkplatz
opendata_ruhver_parkseiten_line.11331,Implerstr.,1.0,48.12048682365559,11.548270555756464,Parkplatz
opendata_ruhver_parkseiten_line.11332,Implerstr.,1.0,48.12043588010805,11.548266417312252,Parkplatz
opendata_ruhver_parkseiten_line.11333,Implerstr.,1.0,48.12039098114984,11.548262769512922,Parkplatz
opendata_ruhver_parkseiten_line.11334,Implerstr.,1.0,48.12034607796883,11.54825925119262,Parkplatz
opendata_ruhver_parkseiten_line.11335,Deisenhofener Str.,4.0,48.11330173817592,11.585496773907407,Parkplatz
opendata_ruhver_parkseiten_line.11336,Deisenhofener Str.,17.0,48.1135826742006,11.584769470785133,Parkplatz
opendata_ruhver_parkseiten_line.11337,Hohenstaufenstr.,18.0,48.15656705735793,11.576789707651306,Parkplatz
opendata_ruhver_parkseiten_line.11338,Hohenstaufenstr.,20.0,48.156654294812576,11.578759817775993,Parkplatz
opendata_ruhver_parkseiten_line.11339,Westermühlstr.,3.0,48.12888867685457,11.568606610548812,Parkplatz
opendata_ruhver_parkseiten_line.11340,Westermühlstr.,8.0,48.128699327253614,11.569253880508072,Parkplatz
opendata_ruhver_parkseiten_line.11341,Reichenbachstr.,3.0,48.129905461781306,11.575726929204311,Parkplatz
opendata_ruhver_parkseiten_line.11342,Reichenbachstr.,13.0,48.130350831377584,11.57578795918323,Parkplatz
opendata_ruhver_parkseiten_line.11343,Walchenseepl.,21.0,48.112657254870534,11.584284256677606,Parkplatz
opendata_ruhver_parkseiten_line.11344,Fuetererstr.,1.0,48.15786580067336,11.539952230158494,Parkplatz
opendata_ruhver_parkseiten_line.11345,Innere Wiener Str.,3.0,48.133661279088884,11.593975636320032,Parkplatz
opendata_ruhver_parkseiten_line.11346,Herzogstr.,1.0,48.16365144851646,11.563225937313101,Parkplatz
opendata_ruhver_parkseiten_line.11347,Herzogstr.,1.0,48.16366132582981,11.563150596329846,Parkplatz
opendata_ruhver_parkseiten_line.11348,Herzogstr.,1.0,48.163641575483844,11.563301245529619,Parkplatz
opendata_ruhver_parkseiten_line.11349,Herzogstr.,1.0,48.16361194900632,11.563527225457053,Parkplatz
opendata_ruhver_parkseiten_line.11350,Lorettopl.,1.0,48.10409055672253,11.488695831166218,Parkplatz
opendata_ruhver_parkseiten_line.11351,Westermühlstr.,3.0,48.12880354844341,11.56890034849551,Parkplatz
opendata_ruhver_parkseiten_line.11352,Nigerstr.,10.0,48.13777727496899,11.60484035816053,Parkplatz
opendata_ruhver_parkseiten_line.11353,Nigerstr.,1.0,48.13741539210312,11.604739762433724,Parkplatz
opendata_ruhver_parkseiten_line.11354,Nigerstr.,1.0,48.13748752805108,11.604763265893508,Parkplatz
opendata_ruhver_parkseiten_line.11355,Nigerstr.,1.0,48.13753365512575,11.604776419599608,Parkplatz
opendata_ruhver_parkseiten_line.11356,Trogerstr.,3.0,48.13997453284025,11.60138522277706,Parkplatz
opendata_ruhver_parkseiten_line.11357,Promenadepl.,4.0,48.14028607987043,11.573134327487667,Parkplatz
opendata_ruhver_parkseiten_line.11358,Adolf-Kolping-Str.,2.0,48.138094093874635,11.561733876473335,Parkplatz
opendata_ruhver_parkseiten_line.11359,Schillerstr.,5.0,48.13837526412279,11.561059829471436,Parkplatz
opendata_ruhver_parkseiten_line.11360,Landwehrstr.,2.0,48.13637047157634,11.56242256856174,Parkplatz
opendata_ruhver_parkseiten_line.11361,Ledererstr.,1.0,48.13717757601827,11.578927295406112,Parkplatz
opendata_ruhver_parkseiten_line.11362,Neuturmstr.,6.0,48.13721216742731,11.580921339655212,Parkplatz
opendata_ruhver_parkseiten_line.11363,Marsstr.,2.0,48.143119003060086,11.558393923620688,Parkplatz
opendata_ruhver_parkseiten_line.11364,Bayerstr.,3.0,48.139123711403194,11.557127868982812,Parkplatz
opendata_ruhver_parkseiten_line.11365,Seidlstr.,2.0,48.142361186350456,11.55649166601835,Parkplatz
opendata_ruhver_parkseiten_line.11366,Schwanthalerstr.,3.0,48.137468948997814,11.56172495850138,Parkplatz
opendata_ruhver_parkseiten_line.11367,Winzererstr.,33.0,48.157056833667944,11.560553425947791,Parkplatz
opendata_ruhver_parkseiten_line.11368,Winzererstr.,23.0,48.156913653445145,11.560316221801122,Parkplatz
opendata_ruhver_parkseiten_line.11369,Lothstr.,22.0,48.157325146689146,11.559275835400438,Parkplatz
opendata_ruhver_parkseiten_line.11370,Aberlestr.,16.0,48.11889406284295,11.545191060601715,Parkplatz
opendata_ruhver_parkseiten_line.11371,Nockherstr.,18.0,48.12153056106177,11.580710759465545,Parkplatz
opendata_ruhver_parkseiten_line.11372,Taubenstr.,7.0,48.121668134813426,11.57930421467737,Parkplatz
opendata_ruhver_parkseiten_line.11373,Nockherstr.,17.0,48.121666988615985,11.580989842481037,Parkplatz
opendata_ruhver_parkseiten_line.11374,Lehrer-Wirth-Str.,2.0,48.131268536074316,11.694030962722938,Parkplatz
opendata_ruhver_parkseiten_line.11375,Hermine-von-Parish-Str.,1.0,48.15024725543796,11.476008296320758,Parkplatz
opendata_ruhver_parkseiten_line.11376,Hermine-von-Parish-Str.,1.0,48.15024468770313,11.476076525226945,Parkplatz
opendata_ruhver_parkseiten_line.11377,Hermine-von-Parish-Str.,1.0,48.15024249816248,11.476134710514486,Parkplatz
opendata_ruhver_parkseiten_line.11378,Kazmairstr.,4.0,48.13471809121761,11.541734724294745,Parkplatz
opendata_ruhver_parkseiten_line.11379,Kazmairstr.,6.0,48.134777914063875,11.540740252472917,Parkplatz
opendata_ruhver_parkseiten_line.11380,Kazmairstr.,6.0,48.13474660058532,11.541260818104544,Parkplatz
opendata_ruhver_parkseiten_line.11381,Kazmairstr.,2.0,48.13472168504231,11.540306901360822,Parkplatz
opendata_ruhver_parkseiten_line.11382,Kazmairstr.,6.0,48.13470069021392,11.540656888727536,Parkplatz
opendata_ruhver_parkseiten_line.11383,Kazmairstr.,5.0,48.13466792688807,11.541196958193943,Parkplatz
opendata_ruhver_parkseiten_line.11384,Kazmairstr.,6.0,48.134638943924536,11.541679849184828,Parkplatz
opendata_ruhver_parkseiten_line.11385,Parkstr.,4.0,48.13722339106277,11.54391097383667,Parkplatz
opendata_ruhver_parkseiten_line.11386,Parkstr.,2.0,48.13770438736432,11.543851084886736,Parkplatz
opendata_ruhver_parkseiten_line.11387,Parkstr.,3.0,48.137462294342875,11.54388163857601,Parkplatz
opendata_ruhver_parkseiten_line.11388,Parkstr.,3.0,48.13701841400715,11.543935515987403,Parkplatz
opendata_ruhver_parkseiten_line.11389,Parkstr.,8.0,48.13758342678534,11.543979995054581,Parkplatz
opendata_ruhver_parkseiten_line.11390,Parkstr.,4.0,48.137255363050315,11.544021439358595,Parkplatz
opendata_ruhver_parkseiten_line.11391,Parkstr.,2.0,48.13692075638245,11.544062385008559,Parkplatz
opendata_ruhver_parkseiten_line.11392,Parkstr.,1.0,48.13679280993417,11.544078486945075,Parkplatz
opendata_ruhver_parkseiten_line.11393,Parkstr.,3.0,48.1366676998813,11.544093785362644,Parkplatz
opendata_ruhver_parkseiten_line.11394,Parkstr.,4.0,48.136438676997166,11.544122924226205,Parkplatz
opendata_ruhver_parkseiten_line.11395,Parkstr.,3.0,48.13619921763579,11.544152458332379,Parkplatz
opendata_ruhver_parkseiten_line.11396,Homerstr.,32.0,48.16796786447865,11.531668787801863,Parkplatz
opendata_ruhver_parkseiten_line.11397,Graubündener Str.,1.0,48.08949803800359,11.479935844165722,Parkplatz
opendata_ruhver_parkseiten_line.11398,Graubündener Str.,1.0,48.08944797739795,11.479905783750509,Parkplatz
opendata_ruhver_parkseiten_line.11399,Graubündener Str.,1.0,48.08939790698325,11.479875760528389,Parkplatz
opendata_ruhver_parkseiten_line.11400,Graubündener Str.,1.0,48.089347836544796,11.479845738037,Parkplatz
opendata_ruhver_parkseiten_line.11401,Luisenstr.,1.0,48.144495664229886,11.563030710221256,Parkplatz
opendata_ruhver_parkseiten_line.11402,Luisenstr.,1.0,48.1443966239221,11.562966673544171,Parkplatz
opendata_ruhver_parkseiten_line.11403,Luisenstr.,1.0,48.14454518436814,11.563062728654605,Parkplatz
opendata_ruhver_parkseiten_line.11404,Luisenstr.,1.0,48.14444614408119,11.562998691851112,Parkplatz
opendata_ruhver_parkseiten_line.11405,Radlkoferstr.,7.0,48.12613149521729,11.543694654307615,Parkplatz
opendata_ruhver_parkseiten_line.11406,Radlkoferstr.,3.0,48.125948349965626,11.543160505139172,Parkplatz
opendata_ruhver_parkseiten_line.11407,Gabelsbergerstr.,2.0,48.14928090297571,11.561862169305517,Parkplatz
opendata_ruhver_parkseiten_line.11408,Gabelsbergerstr.,2.0,48.14921591696695,11.562093844297749,Parkplatz
opendata_ruhver_parkseiten_line.11409,Gabelsbergerstr.,2.0,48.14916185208638,11.562286557996218,Parkplatz
opendata_ruhver_parkseiten_line.11410,Gabelsbergerstr.,2.0,48.149103530270246,11.562495492121059,Parkplatz
opendata_ruhver_parkseiten_line.11411,Gabelsbergerstr.,5.0,48.14982956428152,11.559905312630328,Parkplatz
opendata_ruhver_parkseiten_line.11412,Gabelsbergerstr.,2.0,48.149668909071934,11.560477313236028,Parkplatz
opendata_ruhver_parkseiten_line.11413,Gabelsbergerstr.,6.0,48.14919542456841,11.562555821354989,Parkplatz
opendata_ruhver_parkseiten_line.11414,Gabelsbergerstr.,2.0,48.14929304918832,11.562206424723342,Parkplatz
opendata_ruhver_parkseiten_line.11415,Gabelsbergerstr.,4.0,48.14936426136715,11.561952044864762,Parkplatz
opendata_ruhver_parkseiten_line.11416,Görresstr.,8.0,48.156472065036176,11.559524804798873,Parkplatz
opendata_ruhver_parkseiten_line.11417,Görresstr.,1.0,48.15640546166068,11.559872240596642,Parkplatz
opendata_ruhver_parkseiten_line.11418,Görresstr.,1.0,48.15639857226641,11.559907878568792,Parkplatz
opendata_ruhver_parkseiten_line.11419,Görresstr.,1.0,48.15639165586994,11.559943657733953,Parkplatz
opendata_ruhver_parkseiten_line.11420,Karl-Weinmair-Str.,1.0,48.1797394904525,11.588157627410114,Parkplatz
opendata_ruhver_parkseiten_line.11421,Viktualienmarkt,3.0,48.13597588703644,11.576550647782268,Parkplatz
opendata_ruhver_parkseiten_line.11422,Prinzregentenpl.,5.0,48.13942868934472,11.605231345712564,Parkplatz
opendata_ruhver_parkseiten_line.11423,Tal,11.0,48.13632211089442,11.577640173423386,Parkplatz
opendata_ruhver_parkseiten_line.11424,Rosental,3.0,48.135332484461934,11.575172629148186,Parkplatz
opendata_ruhver_parkseiten_line.11425,Giesinger Bahnhofpl.,4.0,48.11065442931227,11.595895114596587,Parkplatz
opendata_ruhver_parkseiten_line.11426,Brudermühltunnel,7.0,48.112268968289214,11.55291204106694,Parkplatz
opendata_ruhver_parkseiten_line.11427,St.-Magnus-Str.,1.0,48.09351218384006,11.56961805919045,Parkplatz
opendata_ruhver_parkseiten_line.11428,Maria-Luiko-Str.,7.0,48.15552126837347,11.544116457885476,Parkplatz
opendata_ruhver_parkseiten_line.11429,Machtlfinger Str.,1.0,48.09660465974052,11.513879909925533,Parkplatz
opendata_ruhver_parkseiten_line.11430,Weißenseestr.,4.0,48.10871172518973,11.579820909815705,Parkplatz
opendata_ruhver_parkseiten_line.11431,Kolumbusstr.,1.0,48.12018715625677,11.576383849189893,Parkplatz
opendata_ruhver_parkseiten_line.11432,Kolumbusstr.,1.0,48.12021114641957,11.57637605861531,Parkplatz
